playerId,snapshot_season,snapshot_round,givenName,surname,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,matchesPlayed,timeOnGroundPercentage,behinds,bounces,centreBounceAttendances,centreClearances,clangers,contestDefLosses,contestDefLossPercentage,contestDefOneOnOnes,contestedMarks,contestedPossessionRate,contestedPossessions,contestOffOneOnOnes,contestOffWins,contestOffWinsPercentage,defHalfPressureActs,disposalEfficiency,disposals,dreamTeamPoints,effectiveDisposals,effectiveKicks,f50GroundBallGets,freesAgainst,freesFor,goalAccuracy,goalAssists,goals,groundBallGets,handballs,hitouts,hitoutsToAdvantage,hitoutToAdvantageRate,hitoutWinPercentage,inside50s,interceptMarks,intercepts,kickEfficiency,kickins,kickinsPlayon,kicks,kickToHandballRatio,marks,marksInside50,marksOnLead,metresGained,onePercenters,pressureActs,ranking,ratingPoints,rebound50s,ruckContests,scoreInvolvements,scoreLaunches,shotsAtGoal,spoils,stoppageClearances,tackles,tacklesInside50,totalClearances,totalPossessions,turnovers,uncontestedPossessions
CD_I1019053,2025,2,Catherine,Svarc,2,CD_T7887,BL,Brisbane Lions,Lions,2,70.9,0,0,16,0,2,0,0,0,0,50,8,1,1,100,7,43.8,16,95,7,5,0,0,1,100,0,1,7,4,0,0,0,0,6,0,3,41.7,0,0,12,3,4,2,0,431,1,26,0,0,0,0,6,0,1,1,0,8,4,0,16,5,8
CD_I1019057,2025,2,Dakota,Davidson,2,CD_T7887,BL,Brisbane Lions,Lions,2,85.9,2,0,0,0,7,0,0,0,2,70.6,12,13,6,46.2,3,57.9,19,94,11,8,3,1,1,50,0,3,7,4,0,0,0,0,4,0,3,53.3,0,0,15,3.8,5,4,2,372,2,15,0,0,0,0,11,0,6,0,0,2,1,0,17,8,5
CD_I1019059,2025,2,Maria,Moloney,2,CD_T9409,YAR,Yartapuulti,Power,2,72.6,0,0,11,1,3,0,0,0,0,62.5,10,0,0,0,11,46.7,15,99,7,5,2,3,3,0,0,0,6,3,0,0,0,0,1,0,1,41.7,0,0,12,4,5,1,0,280,1,28,0,0,2,0,1,0,0,0,3,12,1,4,16,3,6
CD_I1019060,2025,2,Janelle,Cuthbertson,2,CD_T9409,YAR,Yartapuulti,Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019431,2025,2,Brooke,Tonon,2,CD_T8098,KUW,Kuwarna,Crows,2,63.2,0,0,0,0,4,0,0,0,0,46.7,7,0,0,0,10,58.8,17,84,10,9,0,1,2,0,0,0,5,2,0,0,0,0,4,0,12,60,1,1,15,7.5,4,0,0,279,1,11,0,0,5,0,2,0,0,1,0,6,0,0,15,4,8
CD_I1019456,2025,2,Keeley,Kustermann,2,CD_T8098,KUW,Kuwarna,Crows,1,43.8,0,0,0,0,0,0,0,0,0,66.7,2,0,0,0,1,66.7,3,33,2,1,1,0,0,100,0,1,2,1,0,0,0,0,0,0,2,50,0,0,2,2,1,0,1,35,1,6,0,0,0,0,1,0,1,0,0,4,2,0,3,0,1
CD_I1019503,2025,2,Hannah,Ewings,2,CD_T8098,KUW,Kuwarna,Crows,1,53.6,1,0,0,0,4,0,0,0,0,36.4,4,0,0,0,2,20,10,51,2,0,2,1,1,0,0,0,3,3,0,0,0,0,2,0,1,0,0,0,7,2.3,3,2,1,233,0,7,0,0,0,0,1,0,3,0,0,4,0,0,11,5,7
CD_I1019509,2025,2,Katelyn,Pope,2,CD_T9409,YAR,Yartapuulti,Power,2,76.8,1,0,0,1,4,0,0,0,0,40,8,2,0,0,10,61.1,18,72,11,4,2,0,0,50,1,1,6,8,0,0,0,0,6,0,2,40,0,0,10,1.3,1,0,0,342,4,24,0,0,0,0,6,0,2,1,0,4,0,1,20,5,12
CD_I1019681,2025,2,Charley,Ryan,2,CD_T8788,RICH,Richmond,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019689,2025,2,Amber,Clarke,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,72.8,2,2,9,0,7,0,0,0,0,52.4,11,0,0,0,10,42.9,21,92,9,7,2,2,2,25,0,1,9,2,0,0,0,0,4,0,5,36.8,0,0,19,9.5,5,1,2,478,0,20,0,0,2,0,3,0,4,0,3,3,1,3,21,12,10
CD_I1019693,2025,2,Brooke,Smith,2,CD_T8098,KUW,Kuwarna,Crows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019700,2025,2,Mackenzie,Eardley,2,CD_T9407,HAW,Hawthorn,Hawks,1,93.9,2,0,0,0,3,0,0,0,0,53.8,7,3,0,0,1,61.5,13,74,8,4,3,1,3,0,1,0,4,5,5,0,0,50,2,0,4,50,0,0,8,1.6,3,1,2,199,2,11,0,0,0,10,7,0,3,2,0,6,5,0,13,3,6
CD_I1019705,2025,2,Mia,Busch,2,CD_T9406,ESS,Essendon,Bombers,2,89.1,0,0,0,0,4,0,0,0,0,44.4,8,0,0,0,15,45,20,100,9,2,0,1,1,0,0,0,7,7,0,0,0,0,2,0,6,15.4,0,0,13,1.9,3,0,0,234,1,22,0,0,0,0,1,0,0,1,3,10,0,3,18,4,10
CD_I1019711,2025,2,Keeley,Sherar,2,CD_T8096,CARL,Carlton,Blues,2,73.9,0,0,19,3,12,0,0,0,0,55.3,21,0,0,0,13,40,35,160,14,9,3,4,7,0,0,0,12,13,0,0,0,0,5,0,6,40.9,0,0,22,1.7,3,0,0,422,4,29,0,0,3,0,3,0,1,2,7,16,3,10,38,13,17
CD_I1019713,2025,2,Georgia,Campbell,2,CD_T7386,NAR,Narrm,Demons,2,43.7,0,0,12,0,2,0,0,0,1,37.5,6,0,0,0,5,56.3,16,78,9,3,0,1,1,0,1,0,4,9,17,4,23.5,40.5,1,0,3,42.9,0,0,7,0.8,4,0,0,85,0,8,0,0,0,42,4,0,0,0,4,3,0,4,16,3,10
CD_I1019724,2025,2,Carly,Remmos,2,CD_T8097,COLL,Collingwood,Magpies,2,77.5,0,0,18,0,10,0,0,0,0,29,9,0,0,0,22,54.8,31,119,17,9,1,3,0,0,1,0,8,9,0,0,0,0,9,0,4,40.9,0,0,22,2.4,4,0,0,687,1,39,0,0,0,0,5,0,0,1,1,8,0,1,31,12,22
CD_I1019734,2025,2,Charlotte,Simpson,2,CD_T8796,EUR,Euro-Yroke,St Kilda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019736,2025,2,Yasmin,Duursma,2,CD_T8096,CARL,Carlton,Blues,2,76,0,0,0,1,7,0,0,0,0,39.4,13,2,0,0,10,73.3,30,119,22,10,1,3,0,0,0,0,12,15,0,0,0,0,2,0,7,66.7,0,0,15,1,7,0,0,245,5,30,0,0,2,0,4,0,0,2,0,8,1,1,33,6,20
CD_I1019762,2025,2,Paige,Scott,2,CD_T8788,RICH,Richmond,Richmond,2,76.5,0,0,0,0,8,0,0,0,1,70,7,2,1,50,3,45.5,11,32,5,1,2,6,2,100,0,1,4,6,0,0,0,0,2,0,2,20,0,0,5,0.8,1,0,0,95,3,13,0,0,0,0,2,0,1,2,0,3,1,0,10,8,3
CD_I1019806,2025,2,Jemma,Rigoni,2,CD_T7386,NAR,Narrm,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019811,2025,2,Alice,O'Loughlin,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,78.3,0,0,0,0,14,0,0,0,0,36.4,12,4,2,50,9,60.7,28,113,17,11,4,9,3,66.7,0,2,8,12,0,0,0,0,5,0,0,68.8,0,0,16,1.3,7,1,1,349,2,26,0,0,1,0,6,0,3,0,1,8,2,1,33,17,21
CD_I1019817,2025,2,Charlotte,Taylor,2,CD_T8097,COLL,Collingwood,Magpies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019819,2025,2,Brooke,Vickers,2,CD_T8096,CARL,Carlton,Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019821,2025,2,Jasmine,Fleming,2,CD_T9407,HAW,Hawthorn,Hawks,1,56.9,0,0,6,0,2,0,0,0,0,42.9,6,0,0,0,5,42.9,14,47,6,3,0,0,1,0,1,0,5,8,0,0,0,0,3,0,1,50,0,0,6,0.8,0,0,0,169,0,11,0,0,0,0,2,0,0,0,1,3,0,1,14,2,8
CD_I1019828,2025,2,Keely,Coyne,2,CD_T9407,HAW,Hawthorn,Hawks,2,62.8,0,0,0,0,0,0,0,0,0,62.5,10,0,0,0,12,60,15,60,9,5,0,0,1,0,0,0,8,5,0,0,0,0,0,0,10,50,0,0,10,2,1,0,0,50,1,13,0,0,0,0,0,0,0,0,0,4,0,0,16,2,6
CD_I1019830,2025,2,Bridie,Hipwell,2,CD_T9407,HAW,Hawthorn,Hawks,2,74.9,1,0,2,1,9,0,0,0,0,66.7,14,1,0,0,9,45.5,22,97,10,4,5,3,2,33.3,0,1,11,7,0,0,0,0,4,0,6,26.7,0,0,15,2.1,2,0,0,316,0,22,0,0,1,0,6,0,3,0,2,8,3,3,21,13,7
CD_I1019834,2025,2,Sofia,Hurley,2,CD_T9408,SYD,Sydney Swans,Swans,2,82.2,0,0,18,0,8,0,0,1,0,40,14,0,0,0,9,63.4,41,167,26,17,3,0,3,0,4,0,9,10,0,0,0,0,9,0,8,54.8,0,0,31,3.1,5,0,1,677,4,23,0,0,4,0,7,0,0,2,4,9,3,4,35,7,21
CD_I1019848,2025,2,Meghan,Gaffney,2,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019849,2025,2,Claire,Ransom,2,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019883,2025,2,Laura,Elliott,2,CD_T9407,HAW,Hawthorn,Hawks,2,78.5,0,0,0,0,4,2,100,2,0,31.3,5,0,0,0,8,76.5,17,58,13,9,0,2,1,0,0,0,4,4,0,0,0,0,2,0,7,69.2,0,0,13,3.3,4,0,0,293,0,8,0,0,5,0,2,0,0,0,0,1,0,0,16,3,11
CD_I1019887,2025,2,Amelia,Velardo,2,CD_T8096,CARL,Carlton,Blues,1,67.7,0,0,0,0,0,0,0,0,0,50,3,0,0,0,8,77.8,9,47,7,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,75,5,4,8,8,0,0,0,163,1,9,0,0,2,0,0,0,0,0,0,5,1,0,6,0,3
CD_I1021365,2025,2,Annabel,Kievit,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,2,78.8,0,1,0,1,6,0,0,0,0,57.1,8,0,0,0,4,60,15,60,9,5,1,3,3,0,1,0,6,7,1,0,0,50,3,0,3,62.5,0,0,8,1.1,1,0,0,233,3,21,0,0,1,2,4,0,2,3,0,6,4,1,14,6,6
CD_I1021367,2025,2,J'Noemi,Anderson,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,78.1,0,0,5,1,5,0,0,0,0,61.9,13,0,0,0,17,65,20,120,13,7,4,3,5,50,0,1,8,9,0,0,0,0,2,0,4,63.6,0,0,11,1.2,5,1,0,189,0,32,0,0,0,0,4,0,2,0,3,13,2,4,21,7,8
CD_I1021399,2025,2,Jessica,Low,2,CD_T7886,WAL,Walyalup,Dockers,2,81.9,0,0,0,0,1,0,0,2,0,36.4,4,0,0,0,8,72.7,11,55,8,3,0,1,1,0,0,0,3,7,0,0,0,0,2,0,5,75,0,0,4,0.6,1,0,0,137,7,13,0,0,1,0,1,0,0,5,0,7,0,0,11,0,7
CD_I1021409,2025,2,Matilda,Dyke,2,CD_T9406,ESS,Essendon,Bombers,2,80.1,1,0,20,1,8,0,0,1,1,42.4,14,1,0,0,8,67.9,28,143,19,10,0,2,5,0,1,0,6,12,10,4,40,22.7,2,0,4,62.5,0,0,16,1.3,7,2,0,411,3,21,0,0,3,44,4,0,1,1,4,10,1,5,33,8,19
CD_I1021410,2025,2,Dana,East,2,CD_T7886,WAL,Walyalup,Dockers,2,52,0,0,14,1,5,0,0,0,0,72.7,16,0,0,0,11,45.5,22,127,10,3,2,2,5,100,1,1,9,12,1,0,0,100,1,0,2,30,0,0,10,0.8,1,0,0,150,0,27,0,0,1,1,4,0,1,0,5,16,3,6,22,7,6
CD_I1021411,2025,2,Amy,Franklin,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,71.4,1,0,0,0,3,0,0,0,2,64.7,11,1,0,0,1,56.3,16,45,9,2,3,2,2,0,1,0,7,10,0,0,0,0,1,0,1,33.3,0,0,6,0.6,2,0,0,217,4,7,0,0,0,1,3,0,2,3,0,1,1,0,17,5,6
CD_I1021412,2025,2,Maggie,MacLachlan,2,CD_T9406,ESS,Essendon,Bombers,2,64.5,1,2,2,0,4,0,0,0,0,33.3,8,0,0,0,13,52,25,112,13,8,0,2,3,66.7,0,2,7,11,0,0,0,0,2,0,6,57.1,0,0,14,1.3,2,0,0,393,0,17,0,0,3,0,3,0,3,0,0,8,0,0,24,5,16
CD_I1021415,2025,2,Courtney,Rowley,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,88.5,0,0,1,0,5,0,0,1,0,34.6,9,0,0,0,10,73.1,26,91,19,9,0,0,1,0,0,0,8,11,0,0,0,0,4,0,10,60,0,0,15,1.4,5,0,0,365,3,14,0,0,3,0,1,0,0,2,0,2,0,0,26,6,17
CD_I1021416,2025,2,Beth,Schilling,2,CD_T8787,WAA,Waalitj Marawar,Eagles,1,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021417,2025,2,Poppy,Stockwell,2,CD_T7886,WAL,Walyalup,Dockers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021419,2025,2,Charlotte,Thomas,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,90.6,0,0,0,0,3,0,0,1,0,25.9,7,0,0,0,9,85.3,34,147,29,24,0,2,2,0,0,0,5,5,0,0,0,0,3,0,15,82.8,12,9,29,5.8,14,0,1,673,2,11,0,0,9,0,1,0,0,2,0,3,0,0,27,5,20
CD_I1021436,2025,2,Mikayla,Pauga,2,CD_T7889,GWS,GWS GIANTS,GIANTS,2,71,1,0,4,0,4,0,0,0,0,50,8,0,0,0,10,60,15,61,9,4,3,2,1,0,0,0,6,7,0,0,0,0,6,0,3,50,0,0,8,1.1,1,0,0,278,2,27,0,0,0,1,3,0,1,1,1,6,3,1,16,3,8
CD_I1021441,2025,2,Charlotte,Mullins,2,CD_T7887,BL,Brisbane Lions,Lions,2,73.1,1,1,0,0,6,0,0,0,0,42.9,12,0,0,0,8,64.5,31,106,20,9,5,3,0,50,2,1,12,14,0,0,0,0,4,0,5,52.9,0,0,17,1.2,3,0,1,573,0,19,0,0,3,0,7,0,2,0,2,5,2,2,28,7,16
CD_I1021454,2025,2,Caitlin,Thorne,2,CD_T8467,GEEL,Geelong Cats,Cats,1,58.8,1,0,2,0,9,0,0,0,0,55.6,5,0,0,0,6,33.3,9,67,3,2,0,2,3,0,0,0,2,3,0,0,0,0,1,0,5,33.3,0,0,6,2,3,1,0,121,0,19,0,0,1,0,2,0,2,0,0,9,2,0,9,7,4
CD_I1021456,2025,2,Lucy,Single,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,2,80.5,0,1,27,7,11,0,0,0,1,51.3,20,1,0,0,15,55.9,34,144,19,13,1,5,2,0,0,0,15,8,0,0,0,0,4,0,7,50,0,0,26,3.3,5,1,2,847,2,35,0,0,7,0,4,0,0,2,2,12,2,9,39,11,19
CD_I1021460,2025,2,Giselle,Davies,2,CD_T9408,SYD,Sydney Swans,Swans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021524,2025,2,Libby,Graham,2,CD_T8788,RICH,Richmond,Richmond,2,78.6,0,0,0,0,3,1,20,5,1,46.2,6,0,0,0,5,78.6,14,58,11,8,0,1,2,0,0,0,3,3,0,0,0,0,1,0,6,72.7,1,1,11,3.7,4,0,0,246,5,6,0,0,4,0,0,0,0,5,0,2,0,0,13,1,7
CD_I1021527,2025,2,Brooke,Brown,2,CD_T9406,ESS,Essendon,Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021528,2025,2,Amy,Smith,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,69.2,1,0,0,0,7,0,0,0,0,31.3,10,0,0,0,5,40,35,156,14,7,0,1,2,0,0,0,6,10,0,0,0,0,2,0,7,28,0,0,25,2.5,7,0,1,430,3,18,0,0,4,0,2,0,1,1,3,10,6,3,32,7,22
CD_I1021529,2025,2,Tessa,Lavey,2,CD_T8788,RICH,Richmond,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021530,2025,2,Shanae,Davison,2,CD_T7887,BL,Brisbane Lions,Lions,2,50.3,0,0,0,0,4,0,0,2,0,43.8,7,0,0,0,6,75,16,64,12,7,0,1,0,0,0,0,7,7,0,0,0,0,3,0,6,77.8,1,1,9,1.3,6,0,0,203,2,9,0,0,2,0,2,0,0,2,0,2,0,0,16,4,9
CD_I1021793,2025,2,Paige,Trudgeon,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,100,0,0,0,0,3,2,20,10,1,63.2,12,0,0,0,17,76.5,17,93,13,9,0,2,4,0,0,0,8,4,0,0,0,0,2,0,11,69.2,0,0,13,3.3,4,0,0,432,19,19,0,0,5,1,1,0,0,19,0,9,0,0,19,4,7
CD_I1021819,2025,2,Sophie,Butterworth,2,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021822,2025,2,Mikayla,Williamson,2,CD_T9407,HAW,Hawthorn,Hawks,2,72.2,1,0,0,0,5,0,0,2,0,40.9,9,0,0,0,15,59.1,22,95,13,6,0,0,1,0,0,0,7,9,0,0,0,0,4,0,6,46.2,0,0,13,1.4,4,0,0,387,0,21,0,0,6,0,5,0,1,0,1,6,1,1,22,5,13
CD_I1021824,2025,2,Hayley,McLaughlin,2,CD_T9407,HAW,Hawthorn,Hawks,2,79.9,0,0,0,1,9,0,0,0,0,60,15,0,0,0,11,36,25,100,9,2,9,2,1,0,0,0,14,15,0,0,0,0,3,0,3,20,0,0,10,0.7,3,1,0,248,0,29,0,0,1,0,4,0,1,0,2,9,5,3,25,7,10
CD_I1021827,2025,2,Indigo,Linde,2,CD_T7889,GWS,GWS GIANTS,GIANTS,1,49.6,0,0,0,0,0,0,0,1,0,50,1,0,0,0,2,66.7,3,12,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,50,0,0,2,2,0,0,0,44,1,3,0,0,1,0,1,0,0,1,0,1,0,0,2,1,1
CD_I1021828,2025,2,Alyssia,Pisano,2,CD_T7386,NAR,Narrm,Demons,1,61.2,2,0,0,0,0,0,0,0,0,25,2,0,0,0,2,50,8,53,4,1,2,0,0,0,0,0,2,3,0,0,0,0,0,0,1,20,0,0,5,1.7,2,1,1,78,1,12,0,0,0,0,3,0,2,0,0,6,5,0,8,2,6
CD_I1021834,2025,2,Georgia,Stubs,2,CD_T8466,NMFC,Kangaroos,Kangaroos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021837,2025,2,Laura,Stone,2,CD_T9407,HAW,Hawthorn,Hawks,2,65.8,2,0,11,3,7,0,0,0,0,57.7,15,0,0,0,15,52,25,108,13,4,2,5,3,0,0,0,12,12,0,0,0,0,5,0,3,30.8,0,0,13,1.1,1,0,0,396,2,32,0,0,1,0,6,0,3,0,5,13,1,8,26,7,11
CD_I1021844,2025,2,Jess,Vukic,2,CD_T9407,HAW,Hawthorn,Hawks,2,47.8,0,0,4,0,0,0,0,1,0,66.7,6,2,0,0,8,62.5,8,62,5,2,0,0,2,0,0,0,3,3,11,4,36.4,37.9,2,0,1,40,0,0,5,1.7,0,0,0,95,2,15,0,0,0,29,1,0,0,2,2,7,0,2,9,0,3
CD_I1021845,2025,2,Jacinta,Hose,2,CD_T7386,NAR,Narrm,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021851,2025,2,Lulu,Beatty,2,CD_T8788,RICH,Richmond,Richmond,2,44.1,0,0,0,0,6,0,0,0,0,7.7,1,0,0,0,11,45.5,11,41,5,3,0,3,0,0,0,0,1,3,0,0,0,0,1,0,2,37.5,0,0,8,2.7,4,1,0,179,0,14,0,0,1,0,1,0,0,0,0,2,0,0,13,9,12
CD_I1021853,2025,2,Rylie,Wilcox,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,67.1,0,1,0,0,4,0,0,0,0,40,8,0,0,0,18,72.7,22,127,16,13,2,2,1,0,0,0,6,3,0,0,0,0,6,0,13,68.4,0,0,19,6.3,7,0,1,486,2,28,0,0,3,0,2,0,1,0,0,12,1,0,20,4,12
CD_I1021878,2025,2,Lou-Lou,Field,2,CD_T8096,CARL,Carlton,Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021879,2025,2,Kristie-Lee,Weston-Turner,2,CD_T7387,WB,Western Bulldogs,Bulldogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021884,2025,2,Sarah,Grunden,2,CD_T9408,SYD,Sydney Swans,Swans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021893,2025,2,Brooke,Barwick,2,CD_T7387,WB,Western Bulldogs,Bulldogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021894,2025,2,Madison,Brazendale,2,CD_T7889,GWS,GWS GIANTS,GIANTS,2,83.8,0,0,0,0,5,0,0,0,0,27.6,8,0,0,0,18,59.3,27,106,16,6,0,1,2,0,0,0,5,16,0,0,0,0,3,0,4,54.5,0,0,11,0.7,6,1,0,366,1,25,0,0,1,0,2,0,0,0,1,6,1,1,29,8,21
CD_I1021895,2025,2,Georgia,Clark,2,CD_T8097,COLL,Collingwood,Magpies,1,66,0,0,0,0,3,0,0,1,1,40,2,0,0,0,4,60,5,26,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,33.3,0,0,3,1.5,3,0,0,70,1,5,0,0,2,0,0,0,0,1,0,1,0,0,5,1,3
CD_I1021898,2025,2,Tunisha,Kikoak,2,CD_T7886,WAL,Walyalup,Dockers,1,16.5,0,0,0,0,0,0,0,1,1,66.7,2,0,0,0,1,100,3,15,3,2,0,0,0,0,0,0,1,1,1,0,0,50,1,0,2,100,0,0,2,2,2,0,0,64,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,1,1
CD_I1021923,2025,2,Sierra,Grieves,2,CD_T8788,RICH,Richmond,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021924,2025,2,Lila,Keck,2,CD_T8096,CARL,Carlton,Blues,2,41.3,1,0,0,0,4,0,0,0,0,50,5,0,0,0,5,55.6,9,51,5,3,2,2,1,0,1,0,4,3,0,0,0,0,1,0,2,50,0,0,6,2,1,0,0,110,0,18,0,0,1,0,3,0,1,0,0,7,3,0,10,6,5
CD_I1021927,2025,2,Bryde,O'Rourke,2,CD_T8467,GEEL,Geelong Cats,Cats,2,53.4,0,1,0,0,2,0,0,0,0,12.5,1,0,0,0,10,44.4,9,39,4,1,0,1,1,0,0,0,1,4,0,0,0,0,0,0,1,20,0,0,5,1.3,2,0,0,157,1,16,0,0,2,0,1,0,0,1,0,3,1,0,8,4,7
CD_I1021929,2025,2,Keely,Fullerton,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
